,4100.0,7621.0,,,,,,,,,,,,,,,,,,,,4100.0,7621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926,8585,,,6532,8501,,,5771,8043,,,7692,8950,,,8396,9452
,4100.0,7640.0,,,,,,,,,,,,,,,,,,,,4100.0,7640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4863,7920,,,6030,8586,,,6051,7965,,,7686,8312,,,7588,8207
,4107.0,7640.0,,,,,,,,,,,,,,,,,,,,4107.0,7640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749,8116,,,6232,8371,,,5954,8284,,,7444,7966,,,7770,7744
,4107.0,7647.0,,,,,,,,,,,,,,,,,,,,4107.0,7647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,7308,,,6004,7582,,,5817,9379,,,7053,7881,,,7542,8585
,4107.0,7653.0,,,,,,,,,,,,,,,,,,,,4107.0,7653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5841,8259,,,5997,7888,,,4513,9060,,,6988,8331,,,7360,8364
,4113.0,7673.0,,,,,,,,,,,,,,,,,,,,4113.0,7673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056,8716,,,5541,8221,,,5908,8004,,,7073,9048,,,7301,8299
,4120.0,7673.0,,,,,,,,,,,,,,,,,,,,4120.0,7673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5782,8155,,,6141,7901,,,5973,8271,,,8051,8272,,,7823,7536
,4126.0,7679.0,,,,,,,,,,,,,,,,,,,,4126.0,7679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232,8690,,,5945,8247,,,5986,8121,,,7568,8233,,,6727,8527
,4133.0,7679.0,,,,,,,,,,,,,,,,,,,,4133.0,7679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704,8012,,,6265,8116,,,4383,8603,,,6988,8638,,,7079,8155
,4146.0,7686.0,,,,,,,,,,,,,,,,,,,,4146.0,7686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945,7405,,,6049,8292,,,6214,7775,,,7014,8892,,,7529,8083
,4152.0,7699.0,,,,,,,,,,,,,,,,,,,,4152.0,7699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932,8168,,,4811,8192,,,6019,8955,,,6838,8572,,,7040,8312
,4159.0,7712.0,,,,,,,,,,,,,,,,,,,,4159.0,7712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4967,7999,,,5939,8812,,,5908,8908,,,6923,8507,,,7236,9257
,4165.0,7718.0,,,,,,,,,,,,,,,,,,,,4165.0,7718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306,8611,,,6030,8982,,,4409,8360,,,6975,8292,,,7014,8644
,4172.0,7731.0,,,,,,,,,,,,,,,,,,,,4172.0,7731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6115,8396,,,5958,8792,,,4702,9143,,,7236,8025,,,7451,8201
,4172.0,7751.0,,,,,,,,,,,,,,,,,,,,4172.0,7751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4328,8351,,,6082,8271,,,4428,9019,,,6721,7503,,,7099,8279
,4178.0,7757.0,,,,,,,,,,,,,,,,,,,,4178.0,7757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5652,7314,,,6036,7978,,,5628,9847,,,6962,8807,,,7510,8031
,4185.0,7764.0,,,,,,,,,,,,,,,,,,,,4185.0,7764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5639,8377,,,6004,8082,,,5615,9227,,,6688,9061,,,7053,8109
,4191.0,7790.0,,,,,,,,,,,,,,,,,,,,4191.0,7790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6082,8305,,,5899,8108,,,4976,9145,,,7229,8559,,,6801,8527
,4211.0,7790.0,,,,,,,,,,,,,,,,,,,,4211.0,7790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802,8514,,,6134,8486,,,6045,8512,,,6825,8272,,,6918,8188
